detain,,1
worst—road,,1
pace—rode,1
“memento,1
well?,4
(looking,1
curved,,1
snuffboxes,2
turks,,2
anybody;,1
angrily;,1
wishes,24
cure,7
rat”),1
refined,,2
(broken,1
merit,8
courting,1
historic,,1
recognition,8
‘pon,1
scent.,2
letters,46
“arínka!,1
natalie,”,2
company!”,3
bolts?,1
wonderful!,1
special....,1
royal,8
capitulation?”,2
execution.”,1
kurágins’,1
carts,58
disengaged,3
sleeplessness:,1
“lise!”,2
screws,1
structure,3
tormásov,2
ni,1
feet!,1
weather...”,1
fought,26
sentence.,2
floods,1
rugs,,2
now!,13
ravenous,1
mecklenburgers,,1
taper;,1
age.,6
prettier,5
sofa,,17
season,1
momentous,1
tables,,4
i...?”,1
lower-grade,1
mates!,1
structure,,1
silence.,28
retreat,56
despairingly,2
stable,2
settle,,1
horrible,,2
begin!”,1
“lift,2
friedland.,1
unconciously,1
silly!),1
identified,1
assignment,1
comes,49
meddle,3
incontestable.,2
amazing,4
family—i,1
allait-il,1
glancing,,1
fixing,6
sentimentally,,1
peace!,2
grapeshot,6
misery!”,1
entrez.”,1
victorious.,1
all,’”,1
campaign—to,1
avoiding,16
severely:,1
vasílchikov,1
tasha...,1
formal,5
cells.,1
excellency?...,1
irredeemably,1
“cette,2
lighter,2
reformers,1
sternly,23
future,56
peters...,1
camp,,15
page,,1
“prince,14
violence.,2
upset,16
reader.,1
banners,3
say...,1
gnawing,3
both.,7
praises,1
lise.,3
hand,,92
solution,10
otrádnoe—that,1
orderlies,,2
announcement,5
(though,7
thinking—especially,1
váska,”,1
denote,3
mistaken?,1
philosophizing,1
horseflesh,,1
sire.,1
wittgenstein,2
fellow,,42
wagons,21
watchword—shaft,,1
hard-boiled,1
thinks?”,1
concourse,2
pleasure—balls,,1
spine,1
material.,2
ebb,1
comfortable....”,1
to.,26
object,,3
precursor,1
present.,10
cowards,1
officious,1
squadron.,7
hides,1
starvation,,1
middle-aged,6
soul?”,1
required,14
devait,1
called,216
talk?,1
virtue.,6
employment;,1
alertness,1
nestlings,1
deeper,12
undertakings,,1
hunters,1
chorus.”,1
holder),,1
men;,2
lord!”,6
gently?”,1
tales.,1
centre,,1
rhyme,1
tacking,1
“natásha,”,2
quarter.”,1
boarded,1
creeping,2
exists),1
“think?,1
gown!”,1
superfluous,6
primitive,3
pernetti,1
criticizes,1
blessing!”,1
suffering,,16
you—sónya.,1
foot?,1
“thy,2
‘boyars,’,1
sowing,5
gervais,,1
hm!...”,1
wards,,1
doll-like,1
“tomorrow,,1
ashamed,,1
plunge,1
parish,,1
battery,45
animals.,1
wagons.,3
reproved,3
forth,12
manner,,14
straitened,1
parapet.,1
mississippi,1
there—those,1
fathers,,2
indignity.,1
detain,4
merriment,2
so—though,1
stretching,14
grief.,7
militia,18
oily,1
cowardice,1
frame.,3
beast:,1
sergéy,9
significance:,2
freedom?,3
reddish,6
alexéevna.,1
estimates,1
amusement—almost,1
son’s—name.,1
schoss,,7
there—whether,1
observing,9
claret,1
lads!,7
foolish!,1
efficiency,1
arbitrariness,1
one—least,1
alliance,,3
tumbled,2
depraved.,1
slave-slafe,1
“hold,1
saddled,6
irrecoverable,,1
baffled—then,1
remembrance,4
situated.,1
stared,17
drumming,1
come?,3
stupid!”,1
christ!”,2
reflection,,1
patriot,2
solitude,12
suffering,47
german),1
father),1
commission,7
spirits;,1
zherkóv,15
whim,2
consolation,9
satisfactorily,,1
wagram.,1
shúya,1
sheet,10
sake.”,5
horse,175
newton’s,1
tingle.,1
another.,78
danube.,1
trop,1
breeches,,6
yeux,1
assembling,1
“ho,,1
could,,10
gaining,8
danube,,6
beatified,2
nearer...,1
eight:,2
reread,4
boxes,4
writing—he,1
heiress,,1
arguing,,1
váska?,1
opinion),,1
hairy,,2
strands,2
crash.,1
primordial,1
accompanies,2
before—she,1
vistula,”,1
tradesmen,3
finances.,1
asleep;,3
pacific,1
sty,”,1
girls—who,1
peaceful,10
sir,”,13
justifications,4
fur,15
vodka—get,1
frigid,3
once,279
dangereux,1
inevitability.,9
weib,1
“why?,6
higher.’”,1
lise,7
bal-machève.”,1
doing.,12
animals,,1
ebooks,3
advantage,27
devils!”,2
“a,80
strenuously,1
firmly:,1
planks,,2
personally,,7
vill,1
temple,,4
her—filled,1
batman,1
lastly,,1
vienna?”,1
gash,1
displeasure,,1
soup,5
woman—prince,1
word;,1
“there’ll,1
suppose,29
tranquille.,1
compromises,1
retreats!,1
julie,42
happened:,1
cyril’s,1
considerations.,2
bustle,,2
cover,,1
timidity.,1
gloomy,,5
eternity;,1
panins,1
“routed,1
clusters,1
highness!”,1
kidnap....,1
knows!,2
wight.,2
improving,1
rohans,,1
directing,12
badge,3
lightly.,2
sparrows,1
today?”,3
merging,6
tíkhon.,6
way—guewilla,1
dull—.,1
‘take,2
gather,6
altars,,1
glitter,,1
communion:,2
characteristic,16
solitude—she,1
kindhearted,,1
genius—napoleon.,1
around,142
shoulders.,21
ho,1
horses.”,1
intensity,,2
spring,,4
toulon,,1
roundabout,1
andrew—spoke,1
fortuitously.,1
bonfire,,1
cloaks,,4
shawl,17
glory,,10
gentleman’s,6
10,000,1
psychological,,2
chasseurs.,1
sister,”,4
“overresist”,1
entered,175
glad!,4
=,2
neck—suddenly,1
wednesday,”,1
squealing,1
words:,17
practice.,1
beast!”,1
program—or,1
actresses,1
published,”,1
pointed,,1
spain,,4
amusingly.,1
savélich,4
deed.”,2
standing?,1
platform,1
ice,9
dealings,1
sadness,8
rejoice,6
see!”,6
floated.,1
father-in-law.,2
mítenka,,2
“definitely,1
where,540
cease,23
not....,1
friend—”,1
uncommonly,1
upset,,1
heels—we,1
(in,14
affectionate.,1
end?”,2
tidiness,1
bootmakers,,1
infinitesimals,,1
measures,8
fed,5
spain.,1
matvéich...,1
flanks,4
uncut,1
louisa,3
assured.,2
want...”,1
alive—live:,1
you....,4
fire?,1
sir—took,1
russian,410
yourself,58
schoolroom,,1
borodinó—a,1
future.,11
rains.,1
honor?,1
saved,,2
anférovs?,1
examiner.,1
epigram,,2
boys,2
hands....”,1
berthier,,4
sheds,2
hart,1
notabilities,,1
notes,18
districts,2
rotate,1
subordination,2
meekly,,1
brunt,2
crossness,1
nature.,4
carriages,,12
effacing,1
afraid.,3
raévski,8
senators,,1
contradiction:,1
“caps,1
kicked,1
dazzling,5
friendships,,1
spot;,1
borís,,56
“bonaparte...”,1
airy,2
merciful,,2
yawning.,1
smiled.),1
miniaturist,,1
suspect,1
swept,5
childishness!”,1
fever.”,1
loads.,1
ten,,5
rams,1
canister,1
teatime.,1
commending,1
doorway.,4
losses,,5
chief.,32
listeners.,1
convalescent,,1
volcano,”,1
foragers,1
raft,,2
“dieu,2
effects—the,1
bears!...”,1
dites,1
“seriously,,2
meditatively.,1
confusion;,1
pwoceed.,1
caught—and,1
theory.,10
brought.,4
hunger,,2
performances,1
us.”,11
vehicles.,2
roman,,1
supposed,21
wheat,1
army—first,1
serfs,,18
sullen,3
maid,,16
stoppage,1
recovery,2
chest.,7
glowed—the,1
sees...”,1
fate—(the,1
disapproval,,1
lubyánka,2
word),2
márin’s...,1
xxxi,4
arrival.,6
nominated,1
urged,,1
forms,13
tidied,4
old.,6
superb,1
re-establishes,1
“no,,172
wide.,1
ended?,1
imminence,1
appointment,16
cupful,1
strict,8
heads,,10
nephew,7
convenient,6
reflect,,1
gleamed.,1
longed,15
going?,3
happy....”,1
does,199
wicked,8
scandals,,1
broadsheet.,1
repetition,,1
considerably.,1
tormenting,11
acquaintances,”,1
matchmaker,1
needful,1
collides,1
intoxication.,1
ease,”,1
defeat,,6
historians—the,1
modified,1
sachiez,1
errands.,1
rows,23
entirely—that,1
speed,,3
tones,,5
walking,,2
vous.,1
nízhni-nóvgorod,,1
bogdánovna,4
negotiate.”,1
unnoticed,8
clicked,3
judged,,1
power,,34
riches—to,1
natured,2
sickness,2
island,7
dust-stained,,1
devoted,20
sobs,21
groat,1
impostor.,1
beaming,15
was?”,1
quick-witted,,1
narrow,20
warm,32
dry.,1
flèches,14
next.,5
kissed,113
fifteen,,4
flitting,1
red-faced,5
mallet.,1
inactive,,2
reveled.,1
obtain,25
gentleman-in-waiting,,3
drivers,5
vesénya,1
cheekbones,,3
twenty-fourth?,1
round;,1
wolzogen,,10
illumined,,1
birth,,2
explain?”,1
schoolroom,1
presence,,16
cast,12
issue,7
gérard,4
simplicity!”,1
elder!...,1
religious,,1
three-cornered,2
go...”,1
goddess!”,1
vulgar.,1
seed,3
murat,25
accommodate,1
attacks,8
surrounded,,2
mère”,1
d’ideville,,2
mystic,6
sorts,,3
joyful,,5
courtiers),,1
‘piti-piti-piti’,1
no:,1
waved,22
verlust,1
romance.,1
himself!,4
grasp,20
words,265
majesty,38
indolent,1
crippled,1
cause,,21
thirteen,,2
window,”,1
invitation.,3
entertainment;,1
escaped,11
vasílyevich,3
vieux!”,1
mission,”,1
‘perhaps.’”,1
milorádovich,,5
austrian,,2
failures,2
reluctantly,5
difficulties,13
pack.,2
glow.,1
zakhár.,1
child;,1
intended.,2
stuffy.,1
mutiny!...,1
phaeton,1
commanders.,7
said,,226
wisdom.,3
juan!,1
meshes,1
(always,2
unaccustomed,4
ours.,1
fiercely.,3
described,24
grow,,1
solfeggio.,1
herself.,38
pa-pa!”,1
filmy,1
pokróvsk,,2
encourage,5
again.”,8
asylums;,1
go?,4
feminine,,1
unwounded.,2
dominated.,1
frailty,,1
“you’ve,10
pure-souled,1
hesitated:,2
calm,59
lads,”,3
frivolous.,1
mitrofánych”,1
burning!”,1
execute.,1
foolish—but,1
“whew...,2
goings,2
straighter,,1
horrid!,1
considerations:,3
place....,1
two;,1
straight!,1
amiable.,1
diminishes,2
arrival,36
brothers,,13
splendid!”,9
refuses,1
naples,3
strong,52
icons;,1
alexéevna,1
bridles.,1
sincere,,2
tear-worn,3
part.,8
regarding,13
bridgehead,1
stabbed,1
speed.,4
coming,,6
pitt’s,1
secured,5
kinds,,5
balagá!,2
on—as,1
‘poleon,1
appreciation,2
sleeker,2
accusing,1
shorten,1
emphatically.,1
deeply,20
encounter.,1
you?”,49
down.”,6
granaries—for,1
noise...”,1
twelve,,1
away;,5
pegs,2
valets,4
unusual,13
solicitude,,1
head.),1
tobacco.,1
“i?”,1
mazurka.,1
bosom—which,1
offended,27
intolerable,2
perfect,,1
extremes,,1
once?”,5
legitimate,7
inexorable,,1
resolving,1
buildings,6
plighted,1
lying,68
kiev.,1
self-satisfied,,1
ghost,2
festering,2
respectful,19
continual,12
austerlitz,,13
appointment,,1
boots,,7
enable,2
you—peter,1
himself,”,4
resistance.,1
leaking,1
recollect,1
delight,23
openings,2
transport,,4
scurrying!,1
question),1
fâchons,1
solicit,3
yes...,4
houses.,7
accomplishing,1
malcontent,,1
red-faced,,2
marry!”,1
gladness.,2
remark—and,1
cases.,1
won’t.,1
“tongue”,1
fame,,1
stool,,1
whom?”,3
bolkónski,”,3
mother’s,,1
“tomorrow,6
zealous,4
mortemart,3
crisp,1
kurágin!”,1
against,221
et,18
rapidly,,10
count!”,5
capitulation,,2
criminal,7
miwacle.”,1
motions,1
furnish,3
lighter.,2
prussia.,4
fled—without,1
stench,1
stupid,34
hours,29
trifling,3
thing;,1
degrading,1
pockets,,1
face,609
general;,3
friedland—yet,1
stirrup,,1
cowardice,,1
apocalypse,2
whereas,5
linen.”,1
partisans.,1
sniveling,1
enclosed,2
carts,,14
postures,1
suvórov;,1
act—act!,1
ribbons,4
rostopchín.,11
terror...”,1
transport—there,1
receding,2
diplomatists,,3
tears,,18
philosopher,,1
may!”,1
scarf,,1
handkerchief?,1
him—and,5
bit....,1
took,,1
more,939
finish,,6
up...,2
bohemia.,1
revolutions—in,1
fifty,”,1
undeveloped.,1
zen,1
(un,1
righteousness,,2
tolly),1
finish...,1
smashed,4
stupidity,,2
individual,,1
lying.,4
“borís,2
digging,,1
expression—of,1
circumscribed:,1
money.”,3
irreparable.,1
restless,,2
simply...”,1
“semën!,1
“shelter?”,1
grant.”,1
cobwebs,1
potato,,1
gérard’s,1
jokes,”,1
consequences,”,1
virgin,,1
round!,1
lie?,2
préopinant”—“my,1
yielding,6
de-tra-va-ga-la”,1
life—and,2
cloud,17
masters,10
marsh.,1
forsook,1
engagement,,3
simplest,,1
misfortunes.,1
based.,1
being.,7
pétya,,39
attainment,7
transactions,,1
smiling,,23
commander.”,1
fired”,1
attended.,1
horizon,,1
force—october,1
borders,3
scherbínin,1
likhachëv.,1
begin?”,2
execute,,1
processes,1
court,48
root,”,1
detachment.,4
enfolded,1
represents,1
commune,”,2
contingencies,,2
happening—kutúzov,1
orchestra.,2
retribution,,1
scoundrel!”,1
distractions,,1
“singers,1
newer,1
persuade,9
burn,,3
destroyed,,10
malta.,1
nonchalantly,1
evils.,1
certainly,,1
lackey’s,1
bivouac,3
toss,2
composure,6
nicholas.,62
bourienne,58
removed?,1
cloudlets,2
appreciating,1
admitting,15
comb,,1
columbus’,1
contemporary,3
guarding,3
sheet.,1
splendid.,2
wily,1
injured,4
careworn,2
fellow’s,3
uninterrupted,3
girls.,2
pocketbook.,2
comrade’s,,1
evewybody,”,1
pricking,3
lad.,4
believes,,1
august.,2
trivial,,1
pursuits,,2
gruntersdorf,1
growth,2
conservatory,5
plain—it,1
in—his,1
beneath,21
“most,1
clanking,3
shocked,4
proudly,,1
take,329
credit,,3
king’s,1
ought,,2
noisily,,1
austrians?,1
course!”,4
cannot...,1
enrolled,6
mind;,2
deeds,,1
purchased,1
ominously,1
sing?”,2
brother-in-law,,1
myself...”,1
personification,3
cold,”,1
spine.,3
‘prince,,1
plentiful,,1
conspiracy,5
tactics,,2
man,’,1
eyeglass.,1
palpitating,1
marat,1
beggars,2
austria’s,4
ryazán,18
strange!,3
lighthearted,,1
pupils,,1
pearls,,2
her...,3
1.f.6.,1
religion.,3
proprietors,1
dmítrievna,,15
gypsies’,1
pávlograds,7
plain—were,1
zhilínski.,2
annette—how,1
ball...,1
disregarding,4
angry,86
anyone;,3
gracious!”,1
xiii,32
desertest,1
marches,3
mistress?,1
worthless,3
fifteen-year-old,1
ilyín.,3
shout,11
remember!”,3
wine,,11
edifying.,1
riderless,1
making.,1
blazing,4
choice.,1
reception,,3
effaced?,1
feather,12
coffeepot,,1
carriages.,3
earthwork,1
yourself?’,1
gúryev....,1
revoir,,4
looking,383
that:,5
cloths.,1
headdress,2
coldness.,1
ingratiating,4
luck.,1
pass!”,2
growling,1
clerk.,3
grinned,1
everybody,,12
times—till,1
spire,,1
fathers.,1
finishing,,1
emperor—most,1
skillfully,,1
mean?”,9
locality.,2
supercilious,1
magnate,4
red-spotted,4
self-reformation,1
march!”,2
conspicuous,3
much,,20
bewildered,10
together?,1
expected—was,1
‘sergéy,2
legs.,8
sheaves,2
caravans,,1
eat?...,1
today,,15
tantamount,1
welfare?,1
shameless,1
columns,,7
assented,9
police.”,1
bulletin,,1
legal,,2
lad!”,1
yours!”—he,1
“about,7
qualms,1
right.),1
superfluous,,2
scrutiny,1
o.,2
me!,33
devotional,2
indefinite,10
series,37
nervousness,,1
pairs,4
mend!,1
mixed.,2
swift.,1
cotton,2
enclosures,,1
so!,3
statutes,,1
need;,1
forget.,4
peopled.,1
muscovites,”,1
dear....”,1
danish,1
mack?,1
“gracious,1
lolling,1
harmed,1
witchery,,1
“how...”,1
panting,9
raising,43
trained,7
dissolution,4
mortier?,1
occasion,,3
mad?,1
spontaneous,1
timid,,3
(rook,1
distributed,,1
quieter,2
increases.,2
harm.”,1
shapoválov,,1
convalescence.,3
minutes,,4
obtainable,,1
aiming,,1
types,2
astounded.,1
incessantly,11
request,,4
money—i,1
frontier,,5
transfer,7
so?...,3
tarútino.,3
disheveled,,1
marie,”,1
ney’s—ran,,1
thanks.,1
condition.,7
outside,,3
sidelong,4
listening?”,1
coldness,,1
awry,1
losing,”,1
boston,,4
actions,,5
place.,33
invite,6
land,,6
archduke’s,1
visitors,,7
cooked,2
blunt,3
variation,2
dip,,2
sparkling,14
craftsmen,1
color,12
whispered,,9
battle.”,4
read,”,1
orlóv-denísov,4
gag,1
letters?”,1
probability,5
swims,1
facility,1
adjoining,11
courteous.,1
thriving,1
belong.,1
examination.,1
mysteries,,1
nieces,1
means;,1
toes,,5
stood.,3
1.,2
overboots,1
adapted,2
mamma.,3
crushed?...,1
lost;,1
twinkling,2
vot,1
true?,2
exploded,,1
“coming!”,1
god!,23
narrowing,1
myself.”,7
for!...”,1
say:,32
slave.,1
seclusion.,1
provincials,”,1
daring,7
surveyed,2
villain!”,2
perspiring,,4
man—the,3
generalizing,1
sprung,7
hut,,13
privilèges,1
2600-0.txt,1
narýshkin,1
army,,128
atrocities,1
us—to,1
top,,2
to!’,2
creating,4
fires,,2
clear....,1
society;,1
way.,68
billets,1
extricate,3
yaroslávl.,2
released,7
surgeon,,1
mutually,5
“thinks,1
efforts,37
rook,,1
significance.,11
reeled,1
seriously.,10
“uncle,,1
supplies,14
escape!”—from,1
downhill,10
ah,,25
meaninglessly,,1
redoubt—our,1
unchanged,3
stinging.,1
(perhaps,2
parting,6
bit!”,3
heart—watching,1
eventually,3
ago:,1
tenderly,,2
decent,4
woman!,3
wildly,3
confused,,10
aren’t,15
stories,,4
uncomfortable,14
short—began,1
father—and,1
do—themselves,1
answer.”,2
geometric,1
“andrew,3
resume,2
consultation,5
stationed,21
evstáfey—his,1
wounded,”,1
free?,2
somewhere,,10
alike—were,1
equestrian,1
surprise.,18
stricken,3
munition,2
green.,3
need!,1
answers.,3
strain.,1
headquarters.,4
injure,2
oaths,,2
penitence,,1
affection,14
weak.”,1
blood-stained,1
“afraid,3
abc...”,1
bowled,1
redoubt,20
smock,,3
hitting,,1
sling,1
sagacious,2
exhausted,,7
concluded.,7
know—bolkónski,,1
responding,1
dispensations...”,1
spirit!”,1
elated,2
volunteered,1
learned.,1
tangle,2
explain.,2
household,,9
attendance,15
inevitably,,1
jealous,12
“zat,,1
placed,,1
“gentlemen,,6
church.,8
pensively.,1
dislocation,1
cossack.,10
openly,4
matters?,1
employed,,3
entered:,1
running,,4
soot.,2
right—he,1
judge,25
formed,64
blissfully,1
agitated,,6
affair,,11
meshkóv,,1
concentration,5
sackful,1
strangely.,1
globe,3
lip,,2
“must,4
staircase,4
“turn,3
world—to,1
glossy,2
acquiring,2
willarski”,1
given?”,1
thousands,43
reasons,,1
intercede,3
unknowns.,1
fatalism,1
life—especially,1
parted,”,1
know—well,,1
quartered,,1
hoofs.,2
shaved,,2
embrace,,1
ford.,1
orderlies,10
these,,3
softness.,1
joseph,,1
wisest,4
historian,13
dear!...,2
vex,2
personally.,2
exceeded,3
glancing,72
karáy—the,1
recruits,,1
alive,,12
“watching,1
lazily,3
grenadier’s,1
madame...,1
mumbling,2
victims,3
formalities,2
eyelids.,1
person.,9
opponent,,1
boiled,,1
“than,1
discover,9
three-line,1
night,”,5
considered,”,1
stored,1
ut,1
restrictions.,1
rostóv!”,1
majestic;,1
“russia,4
overflowed,4
other;,4
asylum,,1
cleanest,2
ending:,1
contemporaries,3
let,337
impolite,1
protective,1
redistributing,2
him—especially,1
tsars,1
become.,2
doctrines,1
czartorýski:,1
them,’,2
arrested?,1
flirtatiousness,1
heaven,’”,1
“company,1
misery.,4
blinked,,1
reappearance,2
l’empereur.”,1
them),6
recovery.,2
moon’s,1
orël—where,1
crimea,1
soldiers—ill-shod,,1
discussed.,2
natásha—“it’s,1
proudly.,1
frontier.,3
accent—having,1
peaceful.,2
physical,35
pocket—can’t,1
contented....”,1
stalls,,3
unnaturally,8
julie,,7
rise.,3
carpets,”,2
terminated,2
dancers.”,1
‘put,1
listened;,1
mítenka.,1
those...,2
thoughts,”,1
cup,”,1
freely,,5
ascribe,4
perform,14
detachment,,8
assiduously,1
besashed,1
petting,1
proposes,,1
túshin!,1
50,2
extent...”,1
temptation,2
possessions,,1
stirs,2
occasion.,3
crowding,15
12,2
poverty.,2
cardplayer,,1
innovation,1
petticoat.,1
puckered,11
movement,,16
unpunished,1
succeeds.,2
honorably,”,1
composing,2
fingerboard,,1
hospitable,4
expiation!”,1
unclouded,2
watchmaker,1
prechístenka,1
fewer,,2
lions.,1
games.,1
angel!”,1
curly,,1
disbelieving,1
brighter,,3
feeble,17
candlestick.,1
wider,2
procuring,1
moment.”,1
touch,30
situated,3
announce,10
“haven’t,3
fluff,1
brilliant.,3
triangles,1
stealing,1
narýshkina;,1
retuned,1
cossack,,13
france,23
shone,,1
flattered,13
altogether,11
compare,3
trouble,,3
charming.,3
unobservant,2
openly.,1
base,6
bethink,1
smoothly,5
challenged,6
anger.,5
vocation,5
post—whereas,1
persisted,2
clasping,2
strangers,8
scientific,2
morand,2
concerts,,1
icon,27
highroads,1
deity,,3
heirs?”,1
emperor—more,1
weturn,1
unpleasant,39
faced,4
teréntich?,1
ceremonial,3
quicker,”,1
traveler.,1
pearls.,1
pronounce.,1
“ve,1
realizing,12
axles,1
clean-shaven,,1
dimmler—isn’t,1
comrades.),1
nodding.,1
s’en,1
uttered,,1
imitate.,1
enveloping,1
displeasure.,1
trample,1
relief.,3
boire,,1
naples,,5
amiss,,2
saturday,,2
hanged,2
pe,1
off,,46
(quantity,1
those,636
uniformed,2
ten:,2
corrected,7
disillusionments?...,1
subject—the,1
manner,34
compliments,2
thanksgiving,,1
way....,2
joked,,1
nobody,24
bulged,2
trend,4
perplexed,,1
“pétya,,1
frantically,,1
plant,5
mean.,3
loved.),1
medical,4
100,000,1
word?,2
subside,1
why?,12
family—the,1
90,3
thing—others,1
morning...”,1
stomach.,1
uselessly.,3
chinese,2
happy.”,4
division’s,1
candles?...,1
avalanche,1
apráksina...”,2
fwom,6
verdure,2
texture,,1
bandy-legged,2
harm,”,2
smell,,3
ask?”,2
forcer,1
industrious,3
magnanimous,7
grade,,2
immediately!,1
bedding,1
switzerland,4
don’t,”,2
“she’ll,3
buttermilk,,1
thought,608
maliciously,,1
1807.”,1
impetus,,1
citizens,5
listen,,10
prayer....,1
minute!,3
ours?”,1
horses’,10
“come!,2
rose,,27
dull,,12
negatived,1
across?”,1
mother’s.,2
reciprocity,1
striking.,1
flatters,1
pleasantly,,3
mirror,,3
her....,2
welcoming,1
number—as,1
bounds,,1
wishing,63
cornice,1
darkness,,11
rumpled.,1
applications,1
delighted!,2
bourgeois?”,1
matter?”,11
tradesman’s,3
upright,,1
arrow,,1
purposely,,2
contemplation,3
feelings,36
door?,1
fundamental,3
adventures.,2
tint,1
lanes,1
pop,1
box.,8
blinding,1
drowns,1
secret?,1
along,,9
mouthpiece,1
sly”,1
architect,9
doubts.,1
intelligent,,6
trepidation.,1
taste.,1
covert,2
affirmatively.,1
eventually.,1
innermost,1
abounding,1
pub—heard,1
nighttime,1
co-ordinated,1
pakhrá,2
fictitious,1
noisily,4
arrest,5
ours!”,3
stung,1
tunic,2
swaggeringly,1
re!”,1
falsity?,1
fearless,2
baseness!,1
subside,,1
vyazmítinov,”,1
daylight?,1
soiree.,2
acting?,1
disconnected,6
pit,6
conducted,,1
multiplied,1
sentry,1
forfeit,,1
reports,,6
speed,14
action?,1
welfare!,1
offensive,6
water,,20
neighbors,3
slapped,2
founded,4
confidently,,1
absolute,,2
delighted...”,1
sing:,1
apologetically.,2
suggestions,,1
rascality....”,1
jar,1
prince....,1
vagrant,1
intention),1
straw.,3
lieu,2
recitations,,1
released.,1
tíkhon?”,1
warriors,2
venom,,1
1.e.1,3
savostyánov’s,1
loquacious,1
thermopylae,”,1
longer,,11
foxes!”,1
acquaintance.,9
long,”,2
maidservants,2
called,,6
extenuate,1
foreseen,9
fabvier,,2
tomowwow?”,1
sentinels,6
musket.,1
1820,2
obtaining,7
knuckle,1
relaxed.,1
parade....,1
height,,4
slung,1
thrashed,1
wish,,15
hieroglyph,1
satisfying,4
who...”,3
interval—“boom—boom,,1
tired,”,1
stakes,2
well-built,1
back,388
edge.,3
infants,1
hairdressing,1
gods:,1
wattle.,1
press,,2
institutions.,2
being—what,1
joined,45
proposing,,1
hangings.,1
peak,,1
subject,”,1
towns,,1
prelude.,2
bread;,1
threats,1
rendered,10
efforts.,1
femmes,,1
this—sheer,1
standard!”,1
introduce,9
can!,1
glimmer,1
drawer.,1
yours?,2
pedestrian,,1
river—and,1
console,6
elite.,1
140,1
swerving,1
sides—”,1
exacting,,1
ally.”,1
steamed,1
retreating.,1
tireless,1
incorrect,4
“women,”,1
nobodies,,1
mute,4
him—but,1
instructions,,5
“a-tu!”,3
peaceful,,2
5,1
guilt,,1
encouragement.,1
forgiveness,5
kindle,4
over!,2
circumspectly,1
far,154
concerned,21
fortunately.,1
threes,3
vereshchágin!”,1
value,25
paroxysm,1
savage.,1
features,,7
veranda,2
cavalry-captain,1
shishkóv,,2
said....,1
baring,2
“wait—just,1
ingratitude—the,1
cheeks,,10
announced:,1
oneself.”,1
spells,1
story—they,1
nursemaids,1
reverence,,1
absent.,2
life.”,4
over...”,1
spots,5
designs,4
listeners,,2
year.,9
educated,,2
obstacle,2
philanthropic,1
oppressed.,1
her—“as,1
blame,39
cakes,2
ruins,7
plainly,24
distributed,9
melyukóvs,,1
fat,,2
seal,7
lectures,2
attack—employed,1
curtsied.,1
confiding,3
her!’,1
oats,4
overtake,10
restrictions,2
“in,33
stretchers,,2
it’!...,1
affection.,2
robberies,1
dip,4
third.,3
so-and-so,,2
many,227
ridicule.,2
frequented,3
greasy,,1
mystery,,1
dinner!...,1
butterflies,1
accomplished;,2
littered,5
evoke?,1
premeditation,1
(obtainable,1
portmanteaus,,1
stricter.”,1
feels,,2
what?...,1
telling.,2
hierarchy,2
manifessto,1
buffoon,3
york,1
pancake!”,1
walls.,2
occurred,,3
“they’d,2
power:,1
wore,42
cleanliness,,3
denser,3
again!,4
washing,4
upset.,2
pitiful,,4
antipathies,”,1
roadless,1
compulsory,2
headdress,,1
mother!...”,1
bottle;,1
(heaven,1
l’empereur!...,1
akimbo,,2
certain—that,1
rostopchín:,1
soup,,2
gifts,1
gratuity,1
awaken,4
thoughts—the,1
brighter,9
tinge,1
stubble,,3
assistants,1
foremost,,1
voice;,2
fly....,1
formed.,2
points—four,1
happier,,1
nudged,3
velvety,4
“thirteen,,1
unjust,3
‘husbands’,1
walk,28
bassano,1
slaughter,5
loans,1
belief...,1
unimportant,5
distrust—but,1
crushing,6
spread,59
louise—who,1
ingratitude!,1
stateliness,,1
villier,,1
orderly.,8
obligations,4
awe,7
phrase,,3
wars,13
given.,4
feared.,1
home.,27
china.,1
miscreant.”,1
means....”,1
serve.,2
bronzes,,1
lice,,1
free.),1
plashed,1
tenderness,20
lend,3
hesitated.,2
bwother,,1
insult.,1
says.”,1
inconvenience;,1
sca’cwow?,1
hundwed,3
rectitude,2
acclamations,2
experiences,,1
betrothal?”,1
trap.,8
virtue:,2
move,60
knew,,16
idea!...”,1
harshly,1
congratulated,6
wrong.,11
catherine,,1
siege,4
contradicting,1
show,101
conclusion.,3
pitting,1
on,3666
danger.,14
cold!,2
appellation,,2
vespertime,”,1
sleep.,12
bloodthirsty,4
tighter,1
dmítri,5
see—we,1
siberia,,2
of?”,3
receptive,2
kurágin’s.,1
kindly,40
(and,12
remains,,1
confidante,,1
professe,1
philosophy,,2
makárovna,”,1
plumed,1
kolyázin,,2
tongues,3
fifty.”,1
headquarters,31
oaths,1
m,1
scruff,2
bailiff’s,1
happen?,4
nook,1
saber.,5
horn,,3
mokhaváya,,1
trembled,14
sharper,,1
distressing,2
continued,,43
awful!”,3
beardless,4
certains,1
terrified.”,1
communication.”,1
guess,7
heated,,1
courtier,4
fetes,2
tuning,1
legs,66
“nonsense,,3
scrap,4
lint,4
spleen,,1
merit.,1
versa.,4
perishing,7
outlining,1
contorting,1
reproached,,1
infantry,,11
squeaked,2
bezúkhov,24
to?”,17
definitely,10
roans,3
sheep,1
